Code,Area,Year,Sex,Ethnicity,Pupils,Attainment8,Progress8
E09000020,Kensington and Chelsea,2016/17,Boys,Asian,9,48.8,-0.28
E09000020,Kensington and Chelsea,2016/17,Boys,Black,65,49.7,0.3
E09000020,Kensington and Chelsea,2016/17,Boys,Chinese,x,x,x
E09000020,Kensington and Chelsea,2016/17,Boys,Mixed,x,x,x
E09000020,Kensington and Chelsea,2016/17,Boys,White,191,58.6,0.28
E09000020,Kensington and Chelsea,2016/17,Girls,All Pupils,306,54.2,0.62
E09000020,Kensington and Chelsea,2016/17,Girls,Asian,9,62,1.01
E09000020,Kensington and Chelsea,2016/17,Girls,Black,61,50.6,0.59
E09000020,Kensington and Chelsea,2016/17,Girls,Chinese,x,x,x
E09000020,Kensington and Chelsea,2016/17,Girls,Mixed,x,x,x
E09000020,Kensington and Chelsea,2016/17,Girls,White,111,53.9,0.52
E09000021,Kingston upon Thames,2016/17,All,All Pupils,"1,517",55.5,0.41
E09000021,Kingston upon Thames,2016/17,All,Asian,333,62,0.81
E09000021,Kingston upon Thames,2016/17,All,Black,40,45.5,0.03
E09000021,Kingston upon Thames,2016/17,All,Chinese,22,79.6,0.93
E09000021,Kingston upon Thames,2016/17,All,Mixed,128,54.9,0.23
E09000021,Kingston upon Thames,2016/17,All,White,915,53,0.29
E09000021,Kingston upon Thames,2016/17,Boys,All Pupils,726,53.3,0.21
E09000021,Kingston upon Thames,2016/17,Boys,Asian,156,59.2,0.58
E09000021,Kingston upon Thames,2016/17,Boys,Black,20,44,-0.11
E09000021,Kingston upon Thames,2016/17,Boys,Chinese,10,78.8,0.99
E09000021,Kingston upon Thames,2016/17,Boys,Mixed,51,56.6,0
E09000021,Kingston upon Thames,2016/17,Boys,White,448,50.9,0.09
E09000021,Kingston upon Thames,2016/17,Girls,All Pupils,791,57.6,0.6
E09000021,Kingston upon Thames,2016/17,Girls,Asian,177,64.4,1.02
E09000021,Kingston upon Thames,2016/17,Girls,Black,20,47,0.17
E09000021,Kingston upon Thames,2016/17,Girls,Chinese,12,80.4,0.86
E09000021,Kingston upon Thames,2016/17,Girls,Mixed,77,53.7,0.41
E09000021,Kingston upon Thames,2016/17,Girls,White,467,54.9,0.47
E09000022,Lambeth,2016/17,All,All Pupils,"1,949",44.3,-0.12
E09000022,Lambeth,2016/17,All,Asian,76,48.8,0.13
E09000022,Lambeth,2016/17,All,Black,990,41.9,-0.2
E09000022,Lambeth,2016/17,All,Chinese,23,62.4,1.31
E09000022,Lambeth,2016/17,All,Mixed,244,43,-0.36
E09000022,Lambeth,2016/17,All,White,504,47.6,0.01
E09000022,Lambeth,2016/17,Boys,All Pupils,"1,016",40.9,-0.38
E09000022,Lambeth,2016/17,Boys,Asian,49,45.4,0.02
E09000022,Lambeth,2016/17,Boys,Black,469,37,-0.51
E09000022,Lambeth,2016/17,Boys,Chinese,16,60.9,1.19
E09000022,Lambeth,2016/17,Boys,Mixed,134,39.5,-0.59
E09000022,Lambeth,2016/17,Boys,White,292,45.3,-0.22
E09000022,Lambeth,2016/17,Girls,All Pupils,933,48,0.16
E09000022,Lambeth,2016/17,Girls,Asian,27,55,0.3
E09000022,Lambeth,2016/17,Girls,Black,521,46.3,0.09
E09000022,Lambeth,2016/17,Girls,Chinese,7,65.9,1.57
E09000022,Lambeth,2016/17,Girls,Mixed,110,47.3,-0.08
E09000022,Lambeth,2016/17,Girls,White,212,50.8,0.33
E09000023,Lewisham,2016/17,All,All Pupils,"2,247",44.2,-0.28
E09000023,Lewisham,2016/17,All,Asian,132,44.2,0.06
E09000023,Lewisham,2016/17,All,Black,952,42.3,-0.36
E09000023,Lewisham,2016/17,All,Chinese,34,58.4,0.29
E09000023,Lewisham,2016/17,All,Mixed,285,45.8,-0.25
E09000023,Lewisham,2016/17,All,White,675,45.2,-0.32
E09000023,Lewisham,2016/17,Boys,All Pupils,"1,165",41.5,-0.49
E09000023,Lewisham,2016/17,Boys,Asian,68,41.4,-0.29
E09000023,Lewisham,2016/17,Boys,Black,490,39.1,-0.54
E09000023,Lewisham,2016/17,Boys,Chinese,22,56.5,0.09
E09000023,Lewisham,2016/17,Boys,Mixed,155,43.9,-0.44
E09000023,Lewisham,2016/17,Boys,White,364,42.1,-0.58
E09000023,Lewisham,2016/17,Girls,All Pupils,"1,082",47.2,-0.05
E09000023,Lewisham,2016/17,Girls,Asian,64,47.2,0.42
E09000023,Lewisham,2016/17,Girls,Black,462,45.7,-0.16
E09000023,Lewisham,2016/17,Girls,Chinese,12,61.8,0.64
E09000023,Lewisham,2016/17,Girls,Mixed,130,48.1,-0.03
E09000023,Lewisham,2016/17,Girls,White,311,48.8,0
E12000007,London,2016/17,All,All Pupils,"75,518",48.9,0.22
E12000007,London,2016/17,All,Asian,"15,312",53.5,0.65
E12000007,London,2016/17,All,Black,"16,199",45.4,0.14
E12000007,London,2016/17,All,Chinese,508,64.6,0.87
E12000007,London,2016/17,All,Mixed,"6,787",48.8,0.09
E12000007,London,2016/17,All,White,"30,787",48.4,0.04
E12000007,London,2016/17,Boys,All Pupils,"38,243",46.3,0.02
E12000007,London,2016/17,Boys,Asian,"7,837",51.4,0.48
E12000007,London,2016/17,Boys,Black,"7,997",42,-0.09
E12000007,London,2016/17,Boys,Chinese,274,62.9,0.78
E12000007,London,2016/17,Boys,Mixed,"3,396",46.5,-0.12
E12000007,London,2016/17,Boys,White,"15,642",45.9,-0.16
E12000007,London,2016/17,Girls,All Pupils,"37,275",51.5,0.43
E12000007,London,2016/17,Girls,Asian,"7,475",55.7,0.84
E12000007,London,2016/17,Girls,Black,"8,202",48.7,0.36
E12000007,London,2016/17,Girls,Chinese,234,66.6,0.97
E12000007,London,2016/17,Girls,Mixed,"3,391",51.2,0.3
E12000007,London,2016/17,Girls,White,"15,145",51,0.26
E09000024,Merton,2016/17,All,All Pupils,"1,420",50.2,0.5
E09000024,Merton,2016/17,All,Asian,230,52.7,0.95
E09000024,Merton,2016/17,All,Black,280,46.8,0.5
E09000024,Merton,2016/17,All,Chinese,7,56.6,1.46
E09000024,Merton,2016/17,All,Mixed,177,51.7,0.45
E09000024,Merton,2016/17,All,White,672,50.5,0.34
E09000024,Merton,2016/17,Boys,All Pupils,725,47.5,0.3
E09000024,Merton,2016/17,Boys,Asian,122,53.4,0.89
E09000024,Merton,2016/17,Boys,Black,132,42.5,0.2
E09000024,Merton,2016/17,Boys,Chinese,4,54.4,x
E09000024,Merton,2016/17,Boys,Mixed,87,47.1,x
E09000024,Merton,2016/17,Boys,White,347,47.7,0.15
E09000024,Merton,2016/17,Girls,All Pupils,695,53,0.7
E09000024,Merton,2016/17,Girls,Asian,108,51.8,1.01
E09000024,Merton,2016/17,Girls,Black,148,50.7,0.77
E09000024,Merton,2016/17,Girls,Chinese,3,59.5,x
E09000024,Merton,2016/17,Girls,Mixed,90,56.2,x
E09000024,Merton,2016/17,Girls,White,325,53.4,0.53
E09000025,Newham,2016/17,All,All Pupils,"3,523",48.4,0.41
E09000025,Newham,2016/17,All,Asian,"1,618",52.4,0.69
E09000025,Newham,2016/17,All,Black,863,45.3,0.24
E09000025,Newham,2016/17,All,Chinese,14,63.9,1.07
E09000025,Newham,2016/17,All,Mixed,213,44.6,-0.11
E09000025,Newham,2016/17,All,White,597,43.2,0.01
E09000025,Newham,2016/17,Boys,All Pupils,"1,753",46.1,0.26
E09000025,Newham,2016/17,Boys,Asian,806,50.7,0.55
E09000025,Newham,2016/17,Boys,Black,436,42.6,0.09
E09000025,Newham,2016/17,Boys,Chinese,11,63.9,1.21
E09000025,Newham,2016/17,Boys,Mixed,108,41.5,-0.28
E09000025,Newham,2016/17,Boys,White,293,39.8,-0.16
E09000025,Newham,2016/17,Girls,All Pupils,"1,770",50.7,0.56
E09000025,Newham,2016/17,Girls,Asian,812,54.2,0.84
E09000025,Newham,2016/17,Girls,Black,427,48,0.4
E09000025,Newham,2016/17,Girls,Chinese,3,63.7,0.65
E09000025,Newham,2016/17,Girls,Mixed,105,47.8,0.07
E09000025,Newham,2016/17,Girls,White,304,46.5,0.17
E12000001,North East,2016/17,All,All Pupils,"25,177",44.6,-0.21
E12000001,North East,2016/17,All,Asian,902,50.2,0.62
E12000001,North East,2016/17,All,Black,162,42.1,0.32
E12000001,North East,2016/17,All,Chinese,79,60.6,0.96
E12000001,North East,2016/17,All,Mixed,381,48.3,0.1
E12000001,North East,2016/17,All,White,"23,236",44.5,-0.24
E12000001,North East,2016/17,Boys,All Pupils,"12,871",42.1,-0.4
E12000001,North East,2016/17,Boys,Asian,432,47.9,0.48
E12000001,North East,2016/17,Boys,Black,79,39.2,0.01
E12000001,North East,2016/17,Boys,Chinese,42,57.9,0.82
E12000001,North East,2016/17,Boys,Mixed,204,45.7,-0.07
E12000001,North East,2016/17,Boys,White,"11,878",41.9,-0.43
E12000001,North East,2016/17,Girls,All Pupils,"12,306",47.4,-0.01
E12000001,North East,2016/17,Girls,Asian,470,52.2,0.75
E12000001,North East,2016/17,Girls,Black,83,44.8,0.6
E12000001,North East,2016/17,Girls,Chinese,37,63.7,1.13
E12000001,North East,2016/17,Girls,Mixed,177,51.3,0.32
E12000001,North East,2016/17,Girls,White,"11,358",47.2,-0.04
E12000002,North West,2016/17,All,All Pupils,"72,289",45.6,-0.14
E12000002,North West,2016/17,All,Asian,"6,696",48.4,0.4
E12000002,North West,2016/17,All,Black,"1,610",43.3,0.16
E12000002,North West,2016/17,All,Chinese,315,61.1,0.8
E12000002,North West,2016/17,All,Mixed,"2,163",46.5,-0.09
E12000002,North West,2016/17,All,White,"60,077",45.3,-0.21
E12000002,North West,2016/17,Boys,All Pupils,"36,627",43,-0.35
E12000002,North West,2016/17,Boys,Asian,"3,440",46,0.19
E12000002,North West,2016/17,Boys,Black,826,40.1,-0.05
E12000002,North West,2016/17,Boys,Chinese,168,58.4,0.65
E12000002,North West,2016/17,Boys,Mixed,"1,041",44,-0.32
E12000002,North West,2016/17,Boys,White,"30,426",42.7,-0.43
E12000002,North West,2016/17,Girls,All Pupils,"35,662",48.3,0.07
E12000002,North West,2016/17,Girls,Asian,"3,256",51,0.61
E12000002,North West,2016/17,Girls,Black,784,46.7,0.37
E12000002,North West,2016/17,Girls,Chinese,147,64.3,0.96
E12000002,North West,2016/17,Girls,Mixed,"1,122",48.9,0.12
E12000002,North West,2016/17,Girls,White,"29,651",48.1,0.01
E13000002,Outer London,2016/17,All,All Pupils,"50,547",49.2,0.23
E13000002,Outer London,2016/17,All,Asian,"10,067",55,0.73
E13000002,Outer London,2016/17,All,Black,"8,714",45.8,0.18
E13000002,Outer London,2016/17,All,Chinese,342,65.9,0.83
E13000002,Outer London,2016/17,All,Mixed,"4,360",49.6,0.14
E13000002,Outer London,2016/17,All,White,"23,460",48.1,0.03
E13000002,Outer London,2016/17,Boys,All Pupils,"25,760",46.6,0.02
E13000002,Outer London,2016/17,Boys,Asian,"5,187",52.9,0.55
E13000002,Outer London,2016/17,Boys,Black,"4,327",42.4,-0.05
E13000002,Outer London,2016/17,Boys,Chinese,179,64.7,0.73
E13000002,Outer London,2016/17,Boys,Mixed,"2,170",47.4,-0.08
E13000002,Outer London,2016/17,Boys,White,"11,948",45.4,-0.18
E13000002,Outer London,2016/17,Girls,All Pupils,"24,787",51.9,0.44
E13000002,Outer London,2016/17,Girls,Asian,"4,880",57.2,0.92
E13000002,Outer London,2016/17,Girls,Black,"4,387",49.2,0.41
E13000002,Outer London,2016/17,Girls,Chinese,163,67.4,0.93
E13000002,Outer London,2016/17,Girls,Mixed,"2,190",51.8,0.36
E13000002,Outer London,2016/17,Girls,White,"11,512",50.7,0.24
E09000026,Redbridge,2016/17,All,All Pupils,"3,458",51.2,0.42
E09000026,Redbridge,2016/17,All,Asian,"1,792",55.3,0.69
E09000026,Redbridge,2016/17,All,Black,463,44.8,0.17
E09000026,Redbridge,2016/17,All,Chinese,22,59.7,0.9
E09000026,Redbridge,2016/17,All,Mixed,243,48.8,0.22
E09000026,Redbridge,2016/17,All,White,856,46.9,0.07
E09000026,Redbridge,2016/17,Boys,All Pupils,"1,817",48.2,0.17
E09000026,Redbridge,2016/17,Boys,Asian,937,52.6,0.5
E09000026,Redbridge,2016/17,Boys,Black,227,40.4,-0.19
E09000026,Redbridge,2016/17,Boys,Chinese,15,58.6,0.51
E09000026,Redbridge,2016/17,Boys,Mixed,134,46.3,-0.07
E09000026,Redbridge,2016/17,Boys,White,459,44.1,-0.21
E09000026,Redbridge,2016/17,Girls,All Pupils,"1,641",54.4,0.69
E09000026,Redbridge,2016/17,Girls,Asian,855,58.2,0.89
E09000026,Redbridge,2016/17,Girls,Black,236,49.1,0.51
E09000026,Redbridge,2016/17,Girls,Chinese,7,62.2,1.75
E09000026,Redbridge,2016/17,Girls,Mixed,109,51.9,0.57
E09000026,Redbridge,2016/17,Girls,White,397,50,0.39
E09000027,Richmond upon Thames,2016/17,All,All Pupils,"1,374",52.7,0.14
E09000027,Richmond upon Thames,2016/17,All,Asian,90,51.8,0.47
E09000027,Richmond upon Thames,2016/17,All,Black,61,39.2,-0.23
E09000027,Richmond upon Thames,2016/17,All,Chinese,8,62.3,0.31
E09000027,Richmond upon Thames,2016/17,All,Mixed,147,54,0.26
E09000027,Richmond upon Thames,2016/17,All,White,"1,018",53.4,0.1
E09000027,Richmond upon Thames,2016/17,Boys,All Pupils,698,49.3,-0.1
E09000027,Richmond upon Thames,2016/17,Boys,Asian,47,48.8,0.3
E09000027,Richmond upon Thames,2016/17,Boys,Black,34,36.7,-0.34
E09000027,Richmond upon Thames,2016/17,Boys,Chinese,3,53,-0.01
E09000027,Richmond upon Thames,2016/17,Boys,Mixed,78,50.5,-0.01
E09000027,Richmond upon Thames,2016/17,Boys,White,505,50,-0.13
E09000027,Richmond upon Thames,2016/17,Girls,All Pupils,676,56.2,0.39
E09000027,Richmond upon Thames,2016/17,Girls,Asian,43,55.1,0.65
E09000027,Richmond upon Thames,2016/17,Girls,Black,27,42.2,-0.1
E09000027,Richmond upon Thames,2016/17,Girls,Chinese,5,67.9,0.55
E09000027,Richmond upon Thames,2016/17,Girls,Mixed,69,57.9,0.55
E09000027,Richmond upon Thames,2016/17,Girls,White,513,56.6,0.34
E12000008,South East,2016/17,All,All Pupils,"83,903",47.4,-0.02
E12000008,South East,2016/17,All,Asian,"5,463",53.3,0.58
E12000008,South East,2016/17,All,Black,"2,087",46.9,0.29
E12000008,South East,2016/17,All,Chinese,319,64.3,1.01
E12000008,South East,2016/17,All,Mixed,"3,683",48.9,0.05
E12000008,South East,2016/17,All,White,"70,850",46.9,-0.08
E12000008,South East,2016/17,Boys,All Pupils,"43,111",44.8,-0.24
E12000008,South East,2016/17,Boys,Asian,"2,799",50.5,0.37
E12000008,South East,2016/17,Boys,Black,"1,070",43.5,0.09
E12000008,South East,2016/17,Boys,Chinese,156,62.7,0.91
E12000008,South East,2016/17,Boys,Mixed,"1,866",45.8,-0.16
E12000008,South East,2016/17,Boys,White,"36,412",44.2,-0.3
E12000008,South East,2016/17,Girls,All Pupils,"40,792",50.3,0.21
E12000008,South East,2016/17,Girls,Asian,"2,664",56.3,0.81
E12000008,South East,2016/17,Girls,Black,"1,017",50.5,0.49
E12000008,South East,2016/17,Girls,Chinese,163,65.9,1.1
E12000008,South East,2016/17,Girls,Mixed,"1,817",52.1,0.25
E12000008,South East,2016/17,Girls,White,"34,438",49.6,0.15
E12000009,South West,2016/17,All,All Pupils,"50,308",46.2,-0.13
E12000009,South West,2016/17,All,Asian,"1,015",51,0.59
E12000009,South West,2016/17,All,Black,622,41.1,0.12
E12000009,South West,2016/17,All,Chinese,139,58.5,0.73
E12000009,South West,2016/17,All,Mixed,"1,436",47.7,-0.05
E12000009,South West,2016/17,All,White,"45,930",46.2,-0.14
E12000009,South West,2016/17,Boys,All Pupils,"25,708",43.5,-0.34
E12000009,South West,2016/17,Boys,Asian,526,48.6,0.46
E12000009,South West,2016/17,Boys,Black,312,39.4,-0.04
E12000009,South West,2016/17,Boys,Chinese,74,57.7,0.53
E12000009,South West,2016/17,Boys,Mixed,707,44.8,-0.25
E12000009,South West,2016/17,Boys,White,"23,476",43.4,-0.36
E12000009,South West,2016/17,Girls,All Pupils,"24,600",49.1,0.1
E12000009,South West,2016/17,Girls,Asian,489,53.5,0.72
E12000009,South West,2016/17,Girls,Black,310,42.8,0.29
E12000009,South West,2016/17,Girls,Chinese,65,59.4,0.97
E12000009,South West,2016/17,Girls,Mixed,729,50.5,0.14
E12000009,South West,2016/17,Girls,White,"22,454",49.1,0.08
E09000028,Southwark,2016/17,All,All Pupils,"2,328",50.5,0.31
E09000028,Southwark,2016/17,All,Asian,142,54.2,0.78
E09000028,Southwark,2016/17,All,Black,"1,056",48.6,0.36
E09000028,Southwark,2016/17,All,Chinese,22,57.3,0.69
E09000028,Southwark,2016/17,All,Mixed,264,48.8,0.12
E09000028,Southwark,2016/17,All,White,656,52.2,0.07
E09000028,Southwark,2016/17,Boys,All Pupils,"1,109",49,0.24
E09000028,Southwark,2016/17,Boys,Asian,68,52.6,0.78
E09000028,Southwark,2016/17,Boys,Black,507,46.4,0.31
E09000028,Southwark,2016/17,Boys,Chinese,12,55.2,0.67
E09000028,Southwark,2016/17,Boys,Mixed,124,47.6,0.08
E09000028,Southwark,2016/17,Boys,White,308,52.3,-0.04
E09000028,Southwark,2016/17,Girls,All Pupils,"1,219",51.8,0.37
E09000028,Southwark,2016/17,Girls,Asian,74,55.7,0.78
E09000028,Southwark,2016/17,Girls,Black,549,50.7,0.4
E09000028,Southwark,2016/17,Girls,Chinese,10,59.9,0.71
E09000028,Southwark,2016/17,Girls,Mixed,140,49.8,0.15
E09000028,Southwark,2016/17,Girls,White,348,52.2,0.16
E09000029,Sutton,2016/17,All,All Pupils,"2,759",56.2,0.24
E09000029,Sutton,2016/17,All,Asian,551,68.7,0.96
E09000029,Sutton,2016/17,All,Black,226,53.5,0.45
E09000029,Sutton,2016/17,All,Chinese,45,76.4,1.16
E09000029,Sutton,2016/17,All,Mixed,228,58.7,0.31
E09000029,Sutton,2016/17,All,White,"1,644",51.4,-0.05
E09000029,Sutton,2016/17,Boys,All Pupils,"1,418",54.6,0.06
E09000029,Sutton,2016/17,Boys,Asian,279,68.5,0.84
E09000029,Sutton,2016/17,Boys,Black,119,47.6,0.16
E09000029,Sutton,2016/17,Boys,Chinese,23,75.2,0.96
E09000029,Sutton,2016/17,Boys,Mixed,115,57.5,0.03
E09000029,Sutton,2016/17,Boys,White,837,49.9,-0.24
E09000029,Sutton,2016/17,Girls,All Pupils,"1,341",57.8,0.43
E09000029,Sutton,2016/17,Girls,Asian,272,68.9,1.08
E09000029,Sutton,2016/17,Girls,Black,107,59.9,0.76
E09000029,Sutton,2016/17,Girls,Chinese,22,77.7,1.39
E09000029,Sutton,2016/17,Girls,Mixed,113,59.8,0.58
E09000029,Sutton,2016/17,Girls,White,807,53,0.14
E09000030,Tower Hamlets,2016/17,All,All Pupils,"2,623",47.2,0.25
E09000030,Tower Hamlets,2016/17,All,Asian,"1,769",49.9,0.44
E09000030,Tower Hamlets,2016/17,All,Black,306,46.7,0.28
E09000030,Tower Hamlets,2016/17,All,Chinese,6,51,0.73
E09000030,Tower Hamlets,2016/17,All,Mixed,113,44.5,-0.17
E09000030,Tower Hamlets,2016/17,All,White,300,40.7,-0.51
E09000030,Tower Hamlets,2016/17,Boys,All Pupils,"1,303",44.1,-0.04
E09000030,Tower Hamlets,2016/17,Boys,Asian,877,46.6,0.14
E09000030,Tower Hamlets,2016/17,Boys,Black,148,43.1,-0.15
E09000030,Tower Hamlets,2016/17,Boys,Chinese,3,39.5,x
E09000030,Tower Hamlets,2016/17,Boys,Mixed,55,39,x
E09000030,Tower Hamlets,2016/17,Boys,White,153,38.9,-0.64
E09000030,Tower Hamlets,2016/17,Girls,All Pupils,"1,320",50.3,0.54
E09000030,Tower Hamlets,2016/17,Girls,Asian,892,53.2,0.73
E09000030,Tower Hamlets,2016/17,Girls,Black,158,50.1,0.7
E09000030,Tower Hamlets,2016/17,Girls,Chinese,3,62.5,x
E09000030,Tower Hamlets,2016/17,Girls,Mixed,58,49.8,x
E09000030,Tower Hamlets,2016/17,Girls,White,147,42.6,-0.37
E09000031,Waltham Forest,2016/17,All,All Pupils,"2,486",45.5,0.14
E09000031,Waltham Forest,2016/17,All,Asian,681,47.9,0.42
E09000031,Waltham Forest,2016/17,All,Black,567,42,0
E09000031,Waltham Forest,2016/17,All,Chinese,19,51.1,1.68
E09000031,Waltham Forest,2016/17,All,Mixed,235,44.2,-0.15
E09000031,Waltham Forest,2016/17,All,White,883,46,0.05
E09000031,Waltham Forest,2016/17,Boys,All Pupils,"1,254",43,-0.09
E09000031,Waltham Forest,2016/17,Boys,Asian,349,46.8,0.3
E09000031,Waltham Forest,2016/17,Boys,Black,279,39.2,-0.21
E09000031,Waltham Forest,2016/17,Boys,Chinese,11,40.7,0.56
E09000031,Waltham Forest,2016/17,Boys,Mixed,131,42.6,-0.41
E09000031,Waltham Forest,2016/17,Boys,White,440,42.6,-0.26
E09000031,Waltham Forest,2016/17,Girls,All Pupils,"1,232",47.9,0.38
E09000031,Waltham Forest,2016/17,Girls,Asian,332,49,0.54
E09000031,Waltham Forest,2016/17,Girls,Black,288,44.7,0.21
E09000031,Waltham Forest,2016/17,Girls,Chinese,8,65.3,2.62
E09000031,Waltham Forest,2016/17,Girls,Mixed,104,46.2,0.18
E09000031,Waltham Forest,2016/17,Girls,White,443,49.4,0.36
E09000032,Wandsworth,2016/17,All,All Pupils,"1,695",49.5,0.21
E09000032,Wandsworth,2016/17,All,Asian,353,49.4,0.48
E09000032,Wandsworth,2016/17,All,Black,464,45,0.06
E09000032,Wandsworth,2016/17,All,Chinese,12,65.7,1.45
E09000032,Wandsworth,2016/17,All,Mixed,191,51.3,0.21
E09000032,Wandsworth,2016/17,All,White,556,52.9,0.15
E09000032,Wandsworth,2016/17,Boys,All Pupils,925,48.2,0.12
E09000032,Wandsworth,2016/17,Boys,Asian,199,50.1,0.57
E09000032,Wandsworth,2016/17,Boys,Black,245,42.5,-0.11
E09000032,Wandsworth,2016/17,Boys,Chinese,5,75.1,1.66
E09000032,Wandsworth,2016/17,Boys,Mixed,95,50.2,0.13
E09000032,Wandsworth,2016/17,Boys,White,319,51.1,0.04
E09000032,Wandsworth,2016/17,Girls,All Pupils,770,51.1,0.31
E09000032,Wandsworth,2016/17,Girls,Asian,154,48.5,0.36
E09000032,Wandsworth,2016/17,Girls,Black,219,47.9,0.26
E09000032,Wandsworth,2016/17,Girls,Chinese,7,58.9,1.29
E09000032,Wandsworth,2016/17,Girls,Mixed,96,52.4,0.3
E09000032,Wandsworth,2016/17,Girls,White,237,55.4,0.3
E12000005,West Midlands,2016/17,All,All Pupils,"58,919",45.4,-0.08
E12000005,West Midlands,2016/17,All,Asian,"9,419",47.7,0.25
E12000005,West Midlands,2016/17,All,Black,"2,796",43.4,0.04
E12000005,West Midlands,2016/17,All,Chinese,161,62.4,1.05
E12000005,West Midlands,2016/17,All,Mixed,"2,860",44.4,-0.2
E12000005,West Midlands,2016/17,All,White,"42,292",45.1,-0.16
E12000005,West Midlands,2016/17,Boys,All Pupils,"29,701",42.7,-0.29
E12000005,West Midlands,2016/17,Boys,Asian,"4,767",45.2,0.05
E12000005,West Midlands,2016/17,Boys,Black,"1,374",40.6,-0.18
E12000005,West Midlands,2016/17,Boys,Chinese,78,60,1.06
E12000005,West Midlands,2016/17,Boys,Mixed,"1,439",41.5,-0.39
E12000005,West Midlands,2016/17,Boys,White,"21,324",42.4,-0.37
E12000005,West Midlands,2016/17,Girls,All Pupils,"29,218",48.1,0.14
E12000005,West Midlands,2016/17,Girls,Asian,"4,652",50.2,0.45
E12000005,West Midlands,2016/17,Girls,Black,"1,422",46.2,0.25
E12000005,West Midlands,2016/17,Girls,Chinese,83,64.6,1.05
E12000005,West Midlands,2016/17,Girls,Mixed,"1,421",47.3,-0.01
E12000005,West Midlands,2016/17,Girls,White,"20,968",47.8,0.06
E09000033,Westminster,2016/17,All,All Pupils,"1,535",52.6,0.47
E09000033,Westminster,2016/17,All,Asian,186,54.7,0.72
E09000033,Westminster,2016/17,All,Black,351,49.6,0.25
E09000033,Westminster,2016/17,All,Chinese,18,63.5,1.62
E09000033,Westminster,2016/17,All,Mixed,158,53.4,0.42
E09000033,Westminster,2016/17,All,White,385,56.2,0.39
E09000033,Westminster,2016/17,Boys,All Pupils,727,47.7,0.16
E09000033,Westminster,2016/17,Boys,Asian,110,53,0.59
E09000033,Westminster,2016/17,Boys,Black,175,45.1,-0.11
E09000033,Westminster,2016/17,Boys,Chinese,6,61.2,1.66
E09000033,Westminster,2016/17,Boys,Mixed,71,46.9,0.08
E09000033,Westminster,2016/17,Boys,White,141,46.3,-0.32
E09000033,Westminster,2016/17,Girls,All Pupils,808,57,0.76
E09000033,Westminster,2016/17,Girls,Asian,76,57.2,0.93
E09000033,Westminster,2016/17,Girls,Black,176,54.1,0.61
E09000033,Westminster,2016/17,Girls,Chinese,12,64.6,1.61
E09000033,Westminster,2016/17,Girls,Mixed,87,58.8,0.67
E09000033,Westminster,2016/17,Girls,White,244,62,0.81
E12000003,Yorkshire and the Humber,2016/17,All,All Pupils,"53,173",45.4,0.03
E12000003,Yorkshire and the Humber,2016/17,All,Asian,"6,264",45,0.31
E12000003,Yorkshire and the Humber,2016/17,All,Black,"1,039",44.6,0.45
E12000003,Yorkshire and the Humber,2016/17,All,Chinese,136,60.8,1.16
E12000003,Yorkshire and the Humber,2016/17,All,Mixed,"1,655",43.8,-0.08
E12000003,Yorkshire and the Humber,2016/17,All,White,"42,933",45.7,-0.02
E12000003,Yorkshire and the Humber,2016/17,Boys,All Pupils,"27,006",43.1,-0.16
E12000003,Yorkshire and the Humber,2016/17,Boys,Asian,"3,196",42.4,0.1
E12000003,Yorkshire and the Humber,2016/17,Boys,Black,501,42.2,0.24
E12000003,Yorkshire and the Humber,2016/17,Boys,Chinese,69,58.4,1.08
E12000003,Yorkshire and the Humber,2016/17,Boys,Mixed,821,40.9,-0.32
E12000003,Yorkshire and the Humber,2016/17,Boys,White,"21,799",43.4,-0.2
E12000003,Yorkshire and the Humber,2016/17,Girls,All Pupils,"26,167",47.8,0.22
E12000003,Yorkshire and the Humber,2016/17,Girls,Asian,"3,068",47.6,0.53
E12000003,Yorkshire and the Humber,2016/17,Girls,Black,538,46.8,0.63
